8.612999999999999545e-01,7.619000000000000217e-01,8.565000000000000391e-01,6.273999999999999577e-01,8.869000000000000217e-01,7.621999999999999886e-01,8.380999999999999561e-01,8.369999999999999662e-01,8.564000000000000501e-01,8.923999999999999710e-01,8.911999999999999922e-01,8.373000000000000442e-01,8.557000000000000162e-01,7.617000000000000437e-01,8.538000000000000034e-01,8.366999999999999993e-01,8.836000000000000520e-01,8.639999999999999902e-01,8.546000000000000263e-01,8.587000000000000188e-01,8.642999999999999572e-01,7.714999999999999636e-01,8.055999999999999828e-01,6.241999999999999771e-01,7.614999999999999547e-01,6.187000000000000277e-01,7.705999999999999517e-01,7.700000000000000178e-01,8.028999999999999471e-01,7.946999999999999620e-01,8.557000000000000162e-01,8.860999999999999988e-01,8.840000000000000080e-01,7.606000000000000538e-01,7.719000000000000306e-01,8.848000000000000309e-01,7.570000000000000062e-01,8.677000000000000268e-01,8.565000000000000391e-01,8.609999999999999876e-01,6.316000000000000503e-01,8.840000000000000080e-01,8.558000000000000052e-01,8.505000000000000338e-01,7.569000000000000172e-01,8.645000000000000462e-01,8.846000000000000529e-01,6.686999999999999611e-01,8.851999999999999869e-01,8.617000000000000215e-01,8.466000000000000192e-01,6.683999999999999941e-01,8.821999999999999842e-01,7.514999999999999458e-01,8.378999999999999782e-01,8.843999999999999639e-01,8.381999999999999451e-01,8.558000000000000052e-01,8.557000000000000162e-01,8.665000000000000480e-01,6.676999999999999602e-01,8.841999999999999860e-01,8.641999999999999682e-01,8.558000000000000052e-01,8.638000000000000123e-01,8.346999999999999975e-01,7.604999999999999538e-01,7.638000000000000345e-01,8.824999999999999512e-01,6.201999999999999735e-01,8.411999999999999478e-01,8.850999999999999979e-01,7.584999999999999520e-01,8.028999999999999471e-01,8.827000000000000401e-01,8.829000000000000181e-01,8.582999999999999519e-01,8.850000000000000089e-01,8.666000000000000369e-01,8.470999999999999641e-01,8.870000000000000107e-01,8.841999999999999860e-01,7.964999999999999858e-01,7.569000000000000172e-01,8.369999999999999662e-01,8.598000000000000087e-01,8.818000000000000282e-01,8.428999999999999826e-01,7.664999999999999591e-01,7.582999999999999741e-01,8.575000000000000400e-01,8.832999999999999741e-01,7.581999999999999851e-01,7.607000000000000428e-01,8.643999999999999462e-01,8.571999999999999620e-01,6.136000000000000343e-01,7.741000000000000103e-01,8.856000000000000538e-01,5.845000000000000195e-01
8.808000000000000274e-01,8.427000000000000046e-01,8.565000000000000391e-01,8.067999999999999616e-01,8.869000000000000217e-01,8.455000000000000293e-01,8.708000000000000185e-01,8.416000000000000147e-01,8.800999999999999934e-01,8.923999999999999710e-01,8.911999999999999922e-01,8.434000000000000385e-01,8.557000000000000162e-01,8.409999999999999698e-01,8.538000000000000034e-01,8.437000000000000055e-01,8.836000000000000520e-01,8.639999999999999902e-01,8.546000000000000263e-01,8.587000000000000188e-01,8.642999999999999572e-01,7.714999999999999636e-01,8.550999999999999712e-01,7.194000000000000394e-01,8.438999999999999835e-01,6.187000000000000277e-01,8.447999999999999954e-01,8.284000000000000252e-01,8.568999999999999950e-01,8.546000000000000263e-01,8.557000000000000162e-01,8.860999999999999988e-01,8.840000000000000080e-01,8.846000000000000529e-01,7.719000000000000306e-01,8.848000000000000309e-01,8.426000000000000156e-01,8.602999999999999536e-01,8.565000000000000391e-01,8.931999999999999940e-01,8.045999999999999819e-01,8.830999999999999961e-01,8.800999999999999934e-01,8.764999999999999458e-01,8.184000000000000163e-01,8.424000000000000377e-01,8.846000000000000529e-01,7.709000000000000297e-01,8.851999999999999869e-01,8.817000000000000393e-01,8.289999999999999591e-01,7.720000000000000195e-01,8.821999999999999842e-01,8.393000000000000460e-01,8.778000000000000247e-01,8.843999999999999639e-01,8.633999999999999453e-01,8.558000000000000052e-01,8.557000000000000162e-01,8.579999999999999849e-01,5.835000000000000187e-01,8.841999999999999860e-01,8.843999999999999639e-01,8.558000000000000052e-01,8.550999999999999712e-01,8.346999999999999975e-01,8.466000000000000192e-01,8.836000000000000520e-01,8.824999999999999512e-01,7.153000000000000469e-01,8.788000000000000256e-01,8.850999999999999979e-01,8.408999999999999808e-01,8.445000000000000284e-01,8.884999999999999565e-01,8.829000000000000181e-01,8.823999999999999622e-01,8.827000000000000401e-01,8.595000000000000417e-01,8.817000000000000393e-01,8.831999999999999851e-01,8.905999999999999472e-01,8.568999999999999950e-01,7.135000000000000231e-01,7.234000000000000430e-01,8.598000000000000087e-01,8.818000000000000282e-01,8.800000000000000044e-01,7.274000000000000465e-01,8.820999999999999952e-01,8.837000000000000410e-01,8.832999999999999741e-01,7.184000000000000385e-01,8.447999999999999954e-01,8.555000000000000382e-01,8.461999999999999522e-01,8.366999999999999993e-01,7.301999999999999602e-01,8.856000000000000538e-01,7.201999999999999513e-01
8.808000000000000274e-01,8.427000000000000046e-01,8.447000000000000064e-01,8.067999999999999616e-01,8.869000000000000217e-01,8.455000000000000293e-01,8.708000000000000185e-01,8.416000000000000147e-01,8.800999999999999934e-01,8.923999999999999710e-01,8.911999999999999922e-01,8.434000000000000385e-01,8.427000000000000046e-01,8.409999999999999698e-01,8.421999999999999487e-01,8.437000000000000055e-01,8.836000000000000520e-01,8.811999999999999833e-01,8.546000000000000263e-01,8.587000000000000188e-01,8.840999999999999970e-01,8.414000000000000368e-01,8.550999999999999712e-01,7.194000000000000394e-01,8.438999999999999835e-01,8.561999999999999611e-01,8.813999999999999613e-01,8.284000000000000252e-01,8.568999999999999950e-01,8.546000000000000263e-01,8.557000000000000162e-01,8.860999999999999988e-01,8.840000000000000080e-01,8.846000000000000529e-01,8.448999999999999844e-01,8.848000000000000309e-01,8.426000000000000156e-01,8.602999999999999536e-01,8.565000000000000391e-01,8.931999999999999940e-01,8.045999999999999819e-01,8.804999999999999494e-01,8.800999999999999934e-01,8.764999999999999458e-01,8.184000000000000163e-01,8.424000000000000377e-01,8.907000000000000473e-01,8.424000000000000377e-01,8.913999999999999702e-01,8.817000000000000393e-01,8.289999999999999591e-01,7.720000000000000195e-01,8.821999999999999842e-01,8.393000000000000460e-01,8.778000000000000247e-01,8.843999999999999639e-01,8.820999999999999952e-01,8.558000000000000052e-01,8.816000000000000503e-01,8.579999999999999849e-01,5.835000000000000187e-01,8.841999999999999860e-01,8.843999999999999639e-01,8.558000000000000052e-01,8.550999999999999712e-01,8.849000000000000199e-01,8.466000000000000192e-01,8.836000000000000520e-01,8.899000000000000243e-01,7.153000000000000469e-01,8.788000000000000256e-01,8.850999999999999979e-01,8.408999999999999808e-01,8.445000000000000284e-01,8.884999999999999565e-01,8.917000000000000481e-01,8.823999999999999622e-01,8.827000000000000401e-01,8.853999999999999648e-01,8.817000000000000393e-01,8.831999999999999851e-01,8.905999999999999472e-01,8.568999999999999950e-01,7.135000000000000231e-01,7.234000000000000430e-01,8.497000000000000108e-01,8.900000000000000133e-01,8.800000000000000044e-01,7.274000000000000465e-01,8.820999999999999952e-01,8.800999999999999934e-01,8.832999999999999741e-01,7.184000000000000385e-01,8.447999999999999954e-01,8.555000000000000382e-01,8.461999999999999522e-01,8.366999999999999993e-01,8.244000000000000217e-01,8.856000000000000538e-01,8.211000000000000520e-01
8.794999999999999485e-01,8.897000000000000464e-01,7.929000000000000492e-01,8.576000000000000290e-01,8.869000000000000217e-01,8.556000000000000272e-01,8.653999999999999471e-01,8.559999999999999831e-01,8.800999999999999934e-01,8.909000000000000252e-01,8.911999999999999922e-01,8.917000000000000481e-01,8.756000000000000449e-01,8.549999999999999822e-01,8.766000000000000458e-01,8.529999999999999805e-01,8.836000000000000520e-01,8.778000000000000247e-01,8.546000000000000263e-01,8.587000000000000188e-01,8.831999999999999851e-01,7.892000000000000126e-01,8.459999999999999742e-01,5.815000000000000169e-01,8.574000000000000510e-01,8.561999999999999611e-01,8.813999999999999613e-01,8.094000000000000083e-01,8.457000000000000073e-01,8.820999999999999952e-01,8.557000000000000162e-01,8.860999999999999988e-01,8.840000000000000080e-01,8.944999999999999618e-01,8.787000000000000366e-01,8.848000000000000309e-01,8.518000000000000016e-01,8.828000000000000291e-01,8.448999999999999844e-01,8.931999999999999940e-01,8.558000000000000052e-01,8.804999999999999494e-01,8.800999999999999934e-01,8.764999999999999458e-01,8.596000000000000307e-01,8.424000000000000377e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.921000000000000041e-01,8.817000000000000393e-01,8.781999999999999806e-01,8.454000000000000403e-01,8.821999999999999842e-01,8.864999999999999547e-01,8.778000000000000247e-01,8.830999999999999961e-01,8.820999999999999952e-01,8.433000000000000496e-01,8.816000000000000503e-01,8.465000000000000302e-01,4.838999999999999968e-01,8.841999999999999860e-01,8.839000000000000190e-01,8.558000000000000052e-01,8.420999999999999597e-01,8.849000000000000199e-01,8.578999999999999959e-01,8.567000000000000171e-01,8.904999999999999583e-01,5.890999999999999570e-01,8.740999999999999881e-01,8.850999999999999979e-01,8.557000000000000162e-01,8.445000000000000284e-01,8.885999999999999455e-01,8.917000000000000481e-01,8.823999999999999622e-01,8.811999999999999833e-01,8.929000000000000270e-01,8.769000000000000128e-01,8.831999999999999851e-01,8.905999999999999472e-01,8.430999999999999606e-01,8.914999999999999591e-01,8.562999999999999501e-01,7.872999999999999998e-01,8.900000000000000133e-01,8.758000000000000229e-01,8.534000000000000474e-01,8.892999999999999794e-01,8.800999999999999934e-01,8.832999999999999741e-01,5.879999999999999671e-01,8.900000000000000133e-01,8.839000000000000190e-01,8.276000000000000023e-01,8.479999999999999760e-01,8.244000000000000217e-01,8.856000000000000538e-01,8.211000000000000520e-01
8.741999999999999771e-01,8.897000000000000464e-01,8.894999999999999574e-01,8.576000000000000290e-01,8.925999999999999490e-01,8.556000000000000272e-01,8.447999999999999954e-01,8.559999999999999831e-01,8.920000000000000151e-01,8.894999999999999574e-01,8.911999999999999922e-01,8.917000000000000481e-01,8.911999999999999922e-01,8.549999999999999822e-01,8.907000000000000473e-01,8.529999999999999805e-01,8.836000000000000520e-01,8.778000000000000247e-01,8.895999999999999464e-01,8.844999999999999529e-01,8.917000000000000481e-01,8.903999999999999693e-01,8.747000000000000330e-01,5.815000000000000169e-01,8.574000000000000510e-01,8.834999999999999520e-01,8.773999999999999577e-01,8.483000000000000540e-01,7.913000000000000034e-01,8.913999999999999702e-01,8.806000000000000494e-01,8.860999999999999988e-01,8.907000000000000473e-01,8.944999999999999618e-01,8.930000000000000160e-01,8.913999999999999702e-01,8.518000000000000016e-01,8.890000000000000124e-01,8.814999999999999503e-01,8.918000000000000371e-01,8.558000000000000052e-01,8.761999999999999789e-01,8.551999999999999602e-01,8.898000000000000353e-01,8.408999999999999808e-01,8.224000000000000199e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.921000000000000041e-01,8.911000000000000032e-01,8.567000000000000171e-01,8.773999999999999577e-01,8.899000000000000243e-01,8.864999999999999547e-01,8.778000000000000247e-01,8.904999999999999583e-01,8.820999999999999952e-01,8.796000000000000485e-01,8.796000000000000485e-01,8.769000000000000128e-01,5.256999999999999451e-01,8.820999999999999952e-01,8.812999999999999723e-01,8.820000000000000062e-01,8.759000000000000119e-01,8.912999999999999812e-01,8.578999999999999959e-01,8.567000000000000171e-01,8.898000000000000353e-01,5.890999999999999570e-01,8.901000000000000023e-01,8.921000000000000041e-01,8.557000000000000162e-01,8.272000000000000464e-01,8.902999999999999803e-01,8.901999999999999913e-01,8.929000000000000270e-01,8.925999999999999490e-01,8.929000000000000270e-01,8.925999999999999490e-01,8.561999999999999611e-01,8.900000000000000133e-01,8.763999999999999568e-01,8.914999999999999591e-01,8.562999999999999501e-01,8.949000000000000288e-01,8.897000000000000464e-01,8.915999999999999481e-01,8.534000000000000474e-01,8.892999999999999794e-01,8.760999999999999899e-01,8.832999999999999741e-01,5.879999999999999671e-01,8.900000000000000133e-01,8.780999999999999917e-01,8.889000000000000234e-01,8.479999999999999760e-01,7.905999999999999694e-01,8.856000000000000538e-01,7.841000000000000192e-01
8.884999999999999565e-01,8.871999999999999886e-01,8.894999999999999574e-01,8.576000000000000290e-01,8.925999999999999490e-01,8.887000000000000455e-01,8.447999999999999954e-01,8.902999999999999803e-01,8.913999999999999702e-01,8.894999999999999574e-01,8.911999999999999922e-01,8.891999999999999904e-01,8.911999999999999922e-01,7.116000000000000103e-01,8.907000000000000473e-01,7.149999999999999689e-01,8.836000000000000520e-01,8.778000000000000247e-01,8.903999999999999693e-01,8.844999999999999529e-01,8.917000000000000481e-01,8.903999999999999693e-01,8.909000000000000252e-01,1.006999999999999978e-01,7.259999999999999787e-01,8.834999999999999520e-01,8.903999999999999693e-01,8.483000000000000540e-01,8.557000000000000162e-01,8.920000000000000151e-01,8.806000000000000494e-01,8.860999999999999988e-01,8.907000000000000473e-01,8.930000000000000160e-01,8.930000000000000160e-01,8.913999999999999702e-01,8.877000000000000446e-01,8.883999999999999675e-01,8.814999999999999503e-01,8.911000000000000032e-01,8.558000000000000052e-01,8.558999999999999941e-01,8.911000000000000032e-01,8.905999999999999472e-01,8.408999999999999808e-01,8.881000000000000005e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.914999999999999591e-01,8.890000000000000124e-01,8.567000000000000171e-01,8.905999999999999472e-01,8.899000000000000243e-01,8.856000000000000538e-01,8.882999999999999785e-01,8.904999999999999583e-01,8.820999999999999952e-01,8.796000000000000485e-01,8.796000000000000485e-01,8.905999999999999472e-01,8.522999999999999465e-01,8.899000000000000243e-01,8.812999999999999723e-01,8.787000000000000366e-01,8.549999999999999822e-01,8.912999999999999812e-01,8.900000000000000133e-01,7.144000000000000350e-01,8.898000000000000353e-01,9.990000000000000269e-02,8.901000000000000023e-01,8.921000000000000041e-01,7.135000000000000231e-01,8.911000000000000032e-01,8.908000000000000362e-01,8.901999999999999913e-01,8.908000000000000362e-01,8.907000000000000473e-01,8.929000000000000270e-01,8.925999999999999490e-01,8.912999999999999812e-01,8.891000000000000014e-01,8.921000000000000041e-01,8.904999999999999583e-01,7.109999999999999654e-01,8.949000000000000288e-01,8.897000000000000464e-01,8.915999999999999481e-01,7.120999999999999552e-01,8.875999999999999446e-01,8.550999999999999712e-01,8.832999999999999741e-01,7.199999999999999734e-01,8.893999999999999684e-01,8.905999999999999472e-01,8.887000000000000455e-01,7.210999999999999632e-01,8.903999999999999693e-01,8.856000000000000538e-01,8.548000000000000043e-01
8.878000000000000336e-01,7.238999999999999879e-01,8.894999999999999574e-01,8.911999999999999922e-01,8.925999999999999490e-01,7.198999999999999844e-01,8.819000000000000172e-01,7.196000000000000174e-01,8.913999999999999702e-01,8.882999999999999785e-01,8.911999999999999922e-01,7.183000000000000496e-01,8.911999999999999922e-01,7.197999999999999954e-01,8.907000000000000473e-01,7.235000000000000320e-01,8.836000000000000520e-01,8.888000000000000345e-01,8.903999999999999693e-01,8.902999999999999803e-01,8.922999999999999821e-01,8.903999999999999693e-01,8.901000000000000023e-01,7.228999999999999870e-01,7.197000000000000064e-01,8.918000000000000371e-01,8.895999999999999464e-01,8.823999999999999622e-01,8.909000000000000252e-01,8.900000000000000133e-01,8.892999999999999794e-01,8.860999999999999988e-01,8.907000000000000473e-01,7.214000000000000412e-01,8.930000000000000160e-01,8.913999999999999702e-01,7.184000000000000385e-01,8.888000000000000345e-01,8.924999999999999600e-01,8.911000000000000032e-01,8.900000000000000133e-01,8.922999999999999821e-01,8.911000000000000032e-01,8.905999999999999472e-01,8.780000000000000027e-01,8.881000000000000005e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.914999999999999591e-01,8.890000000000000124e-01,8.895999999999999464e-01,8.905999999999999472e-01,8.899000000000000243e-01,7.128999999999999782e-01,8.882999999999999785e-01,8.898000000000000353e-01,8.881999999999999895e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.884999999999999565e-01,8.898000000000000353e-01,8.911999999999999922e-01,8.900000000000000133e-01,8.912999999999999812e-01,8.912999999999999812e-01,7.246000000000000218e-01,7.282999999999999474e-01,8.898000000000000353e-01,7.173000000000000487e-01,8.895999999999999464e-01,8.921000000000000041e-01,7.217999999999999972e-01,8.911000000000000032e-01,8.908000000000000362e-01,8.902999999999999803e-01,8.908000000000000362e-01,8.907000000000000473e-01,8.929000000000000270e-01,8.922999999999999821e-01,8.912999999999999812e-01,8.891000000000000014e-01,8.911999999999999922e-01,7.187000000000000055e-01,7.207999999999999963e-01,8.949000000000000288e-01,8.897000000000000464e-01,8.918000000000000371e-01,7.289999999999999813e-01,7.197999999999999954e-01,8.881000000000000005e-01,8.832999999999999741e-01,7.173000000000000487e-01,7.218999999999999861e-01,8.890000000000000124e-01,8.887000000000000455e-01,7.150999999999999579e-01,8.910000000000000142e-01,8.856000000000000538e-01,8.885999999999999455e-01
8.878000000000000336e-01,7.238999999999999879e-01,8.894999999999999574e-01,8.911999999999999922e-01,8.925999999999999490e-01,7.198999999999999844e-01,8.928000000000000380e-01,7.196000000000000174e-01,8.913999999999999702e-01,8.882999999999999785e-01,8.899000000000000243e-01,7.183000000000000496e-01,8.911999999999999922e-01,7.197999999999999954e-01,8.907000000000000473e-01,7.235000000000000320e-01,8.904999999999999583e-01,8.888000000000000345e-01,8.903999999999999693e-01,8.902999999999999803e-01,8.922999999999999821e-01,8.903999999999999693e-01,8.901000000000000023e-01,7.228999999999999870e-01,7.197000000000000064e-01,8.918000000000000371e-01,8.895999999999999464e-01,8.934999999999999609e-01,8.909000000000000252e-01,8.900000000000000133e-01,8.892999999999999794e-01,8.919000000000000261e-01,8.907000000000000473e-01,7.214000000000000412e-01,8.930000000000000160e-01,8.913999999999999702e-01,7.184000000000000385e-01,8.888000000000000345e-01,8.924999999999999600e-01,8.911000000000000032e-01,8.900000000000000133e-01,8.922999999999999821e-01,8.911000000000000032e-01,8.905999999999999472e-01,8.904999999999999583e-01,8.881000000000000005e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.914999999999999591e-01,8.890000000000000124e-01,8.895999999999999464e-01,8.905999999999999472e-01,8.899000000000000243e-01,7.128999999999999782e-01,8.882999999999999785e-01,8.898000000000000353e-01,8.881999999999999895e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.884999999999999565e-01,8.898000000000000353e-01,8.911999999999999922e-01,8.900000000000000133e-01,8.912999999999999812e-01,8.912999999999999812e-01,7.246000000000000218e-01,7.282999999999999474e-01,8.898000000000000353e-01,7.173000000000000487e-01,8.895999999999999464e-01,8.921000000000000041e-01,7.217999999999999972e-01,8.911000000000000032e-01,8.908000000000000362e-01,8.902999999999999803e-01,8.908000000000000362e-01,8.907000000000000473e-01,8.929000000000000270e-01,8.922999999999999821e-01,8.912999999999999812e-01,8.891000000000000014e-01,8.911999999999999922e-01,7.187000000000000055e-01,7.207999999999999963e-01,8.949000000000000288e-01,8.897000000000000464e-01,8.918000000000000371e-01,7.289999999999999813e-01,7.197999999999999954e-01,8.881000000000000005e-01,8.901999999999999913e-01,7.173000000000000487e-01,7.218999999999999861e-01,8.890000000000000124e-01,8.887000000000000455e-01,7.150999999999999579e-01,8.910000000000000142e-01,8.917000000000000481e-01,8.885999999999999455e-01
8.878000000000000336e-01,7.238999999999999879e-01,8.894999999999999574e-01,8.911999999999999922e-01,8.925999999999999490e-01,7.198999999999999844e-01,8.928000000000000380e-01,7.196000000000000174e-01,8.913999999999999702e-01,8.882999999999999785e-01,8.899000000000000243e-01,7.183000000000000496e-01,8.911999999999999922e-01,7.197999999999999954e-01,8.907000000000000473e-01,7.235000000000000320e-01,8.904999999999999583e-01,8.888000000000000345e-01,8.903999999999999693e-01,8.902999999999999803e-01,8.922999999999999821e-01,8.903999999999999693e-01,8.901000000000000023e-01,7.228999999999999870e-01,7.197000000000000064e-01,8.918000000000000371e-01,8.895999999999999464e-01,8.934999999999999609e-01,8.909000000000000252e-01,8.900000000000000133e-01,8.892999999999999794e-01,8.919000000000000261e-01,8.907000000000000473e-01,7.214000000000000412e-01,8.930000000000000160e-01,8.913999999999999702e-01,7.184000000000000385e-01,8.888000000000000345e-01,8.924999999999999600e-01,8.911000000000000032e-01,8.900000000000000133e-01,8.922999999999999821e-01,8.911000000000000032e-01,8.905999999999999472e-01,8.904999999999999583e-01,8.881000000000000005e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.914999999999999591e-01,8.890000000000000124e-01,8.895999999999999464e-01,8.905999999999999472e-01,8.899000000000000243e-01,7.128999999999999782e-01,8.882999999999999785e-01,8.898000000000000353e-01,8.881999999999999895e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.884999999999999565e-01,8.898000000000000353e-01,8.911999999999999922e-01,8.900000000000000133e-01,8.912999999999999812e-01,8.912999999999999812e-01,7.246000000000000218e-01,7.282999999999999474e-01,8.898000000000000353e-01,7.173000000000000487e-01,8.895999999999999464e-01,8.921000000000000041e-01,7.217999999999999972e-01,8.911000000000000032e-01,8.908000000000000362e-01,8.902999999999999803e-01,8.908000000000000362e-01,8.907000000000000473e-01,8.929000000000000270e-01,8.922999999999999821e-01,8.912999999999999812e-01,8.891000000000000014e-01,8.911999999999999922e-01,7.187000000000000055e-01,7.207999999999999963e-01,8.949000000000000288e-01,8.897000000000000464e-01,8.918000000000000371e-01,7.289999999999999813e-01,7.197999999999999954e-01,8.881000000000000005e-01,8.901999999999999913e-01,7.173000000000000487e-01,7.218999999999999861e-01,8.890000000000000124e-01,8.887000000000000455e-01,7.150999999999999579e-01,8.910000000000000142e-01,8.917000000000000481e-01,8.885999999999999455e-01
8.878000000000000336e-01,7.238999999999999879e-01,8.894999999999999574e-01,8.911999999999999922e-01,8.925999999999999490e-01,7.198999999999999844e-01,8.928000000000000380e-01,7.196000000000000174e-01,8.913999999999999702e-01,8.882999999999999785e-01,8.899000000000000243e-01,7.183000000000000496e-01,8.911999999999999922e-01,7.197999999999999954e-01,8.907000000000000473e-01,7.235000000000000320e-01,8.904999999999999583e-01,8.888000000000000345e-01,8.903999999999999693e-01,8.902999999999999803e-01,8.922999999999999821e-01,8.903999999999999693e-01,8.901000000000000023e-01,7.228999999999999870e-01,7.197000000000000064e-01,8.918000000000000371e-01,8.895999999999999464e-01,8.934999999999999609e-01,8.909000000000000252e-01,8.900000000000000133e-01,8.892999999999999794e-01,8.919000000000000261e-01,8.907000000000000473e-01,7.214000000000000412e-01,8.930000000000000160e-01,8.913999999999999702e-01,7.184000000000000385e-01,8.888000000000000345e-01,8.924999999999999600e-01,8.911000000000000032e-01,8.900000000000000133e-01,8.922999999999999821e-01,8.911000000000000032e-01,8.905999999999999472e-01,8.904999999999999583e-01,8.881000000000000005e-01,8.907000000000000473e-01,8.911999999999999922e-01,8.914999999999999591e-01,8.890000000000000124e-01,8.895999999999999464e-01,8.905999999999999472e-01,8.899000000000000243e-01,7.128999999999999782e-01,8.882999999999999785e-01,8.898000000000000353e-01,8.881999999999999895e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.909000000000000252e-01,8.884999999999999565e-01,8.898000000000000353e-01,8.911999999999999922e-01,8.900000000000000133e-01,8.912999999999999812e-01,8.912999999999999812e-01,7.246000000000000218e-01,7.282999999999999474e-01,8.898000000000000353e-01,7.173000000000000487e-01,8.895999999999999464e-01,8.921000000000000041e-01,7.217999999999999972e-01,8.911000000000000032e-01,8.908000000000000362e-01,8.902999999999999803e-01,8.908000000000000362e-01,8.907000000000000473e-01,8.929000000000000270e-01,8.922999999999999821e-01,8.912999999999999812e-01,8.891000000000000014e-01,8.911999999999999922e-01,7.187000000000000055e-01,7.207999999999999963e-01,8.949000000000000288e-01,8.897000000000000464e-01,8.918000000000000371e-01,7.289999999999999813e-01,7.197999999999999954e-01,8.881000000000000005e-01,8.901999999999999913e-01,7.173000000000000487e-01,7.218999999999999861e-01,8.890000000000000124e-01,8.887000000000000455e-01,7.150999999999999579e-01,8.910000000000000142e-01,8.917000000000000481e-01,8.885999999999999455e-01
