8.852999999999999758e-01,7.266000000000000236e-01,8.168999999999999595e-01,8.560999999999999721e-01,8.235000000000000098e-01,7.599000000000000199e-01,8.659000000000000030e-01,8.228999999999999648e-01,7.972000000000000197e-01,8.709999999999999964e-01,8.655000000000000471e-01,8.632999999999999563e-01,8.227999999999999758e-01,8.686000000000000387e-01,6.644999999999999796e-01,8.188999999999999613e-01,8.655000000000000471e-01,7.887999999999999456e-01,8.358999999999999764e-01,6.760000000000000453e-01
8.912999999999999812e-01,8.806000000000000494e-01,8.777000000000000357e-01,8.560999999999999721e-01,8.467000000000000082e-01,8.642999999999999572e-01,8.838000000000000300e-01,8.800000000000000044e-01,8.208999999999999631e-01,8.800000000000000044e-01,8.548999999999999932e-01,8.821999999999999842e-01,8.423000000000000487e-01,8.851999999999999869e-01,7.721000000000000085e-01,8.198999999999999622e-01,8.920000000000000151e-01,8.450999999999999623e-01,8.004000000000000004e-01,7.207999999999999963e-01
8.915999999999999481e-01,8.888000000000000345e-01,8.893999999999999684e-01,8.904999999999999583e-01,8.893999999999999684e-01,8.915999999999999481e-01,8.909000000000000252e-01,8.894999999999999574e-01,8.874999999999999556e-01,8.902999999999999803e-01,8.909000000000000252e-01,8.900000000000000133e-01,8.875999999999999446e-01,8.905999999999999472e-01,8.552999999999999492e-01,8.908000000000000362e-01,8.920000000000000151e-01,8.266999999999999904e-01,8.542999999999999483e-01,8.145000000000000018e-01
8.910000000000000142e-01,8.888000000000000345e-01,8.890000000000000124e-01,8.904999999999999583e-01,8.893999999999999684e-01,8.915999999999999481e-01,8.901999999999999913e-01,8.894999999999999574e-01,8.875999999999999446e-01,8.903999999999999693e-01,8.900000000000000133e-01,8.900000000000000133e-01,8.875999999999999446e-01,8.905999999999999472e-01,8.911999999999999922e-01,8.908000000000000362e-01,8.920000000000000151e-01,1.000000000000000056e-01,8.923999999999999710e-01,1.000000000000000056e-01
8.910000000000000142e-01,8.888000000000000345e-01,8.890000000000000124e-01,8.904999999999999583e-01,8.893999999999999684e-01,8.915999999999999481e-01,8.901999999999999913e-01,8.894999999999999574e-01,8.875999999999999446e-01,8.903999999999999693e-01,8.900000000000000133e-01,8.900000000000000133e-01,8.875999999999999446e-01,8.905999999999999472e-01,8.911999999999999922e-01,8.908000000000000362e-01,8.920000000000000151e-01,1.000000000000000056e-01,8.923999999999999710e-01,1.000000000000000056e-01
